Object	Pr[possible]	Pr[verylikely]	Pr[likely]	Pr[unlikely]	Pr[veryunlikely]	DS Cost	MajorityVote Cost	NoVote Cost
Babak Amini:Max Amini	0.99714	0.0	0.0	0.00286	0.0	0.0057036408000000005	1.042222222222222	1.3505112869140814
Babak Amini:Mohammad Mustafa Amini	0.0	0.0	0.0	0.00445	0.99555	0.008860395	1.0986920332936985	1.3505112869140814
Babrak Karmal:Babra	0.50318	0.0	0.00151	0.4953	1.0E-5	0.5029914474	1.2400000000000007	1.3505112869140814
Babrak Karmal:Babrak	2.0E-5	0.0	0.99998	0.0	0.0	3.99992E-5	1.2000000000000004	1.3505112869140814
Babrak Karmal:Babrak Carvan	0.12928	0.0	0.0	0.86936	0.00136	0.227849664	1.1400000000000003	1.3505112869140814
Babrak Karmal:Babrak Kirmal	0.0	1.0	0.0	0.0	0.0	0.0	0.7399999999999999	1.3505112869140814
Babrak Karmal:Babrak Shahveena Malik	0.06529	0.0	0.0	0.92683	0.00788	0.13769024300000002	0.8	1.3505112869140814
Babrak Karmal:Babrik	0.13416	0.0	0.00193	0.73885	0.12506	0.45783156680000014	1.1400000000000003	1.3505112869140814
Babrak Karmal:Bakar	1.0E-5	0.0	0.0	0.00136	0.99863	0.0027562460000000004	0.8	1.3505112869140814
Babrak Karmal:Barak	0.11315	0.0	0.87704	0.00981	0.0	0.2351092046	1.4000000000000004	1.3505112869140814
Babrak Karmal:Barak Karmal	0.0	1.0	0.0	0.0	0.0	0.0	0.9800000000000002	1.3505112869140814
Babrak Karmal:Lmar Babrak	0.21645	0.0	2.4E-4	0.78167	0.00165	0.3432496992	1.1200000000000003	1.3505112869140814
Bahram Bayzai:Ahmadzai	0.0013	0.0	0.0	0.33671	0.66199	0.4501150998	0.8400000000000001	1.3505112869140814
Bahram Bayzai:Akram Zaki	3.8E-4	0.0	0.0	0.26623	0.7334	0.3918232668	0.84	1.3505112869140814
Bahram Bayzai:Bahram	0.27888	0.0	0.72082	2.9E-4	0.0	0.40304246480000006	1.06	1.3505112869140814
Bahram Bayzai:Bahram Bahrami	0.73774	0.0	4.4E-4	0.25962	0.00219	0.3917757795999999	1.4200000000000006	1.3505112869140814
Bahram Bayzai:Bahram Bayzai Bahr	6.8E-4	0.0	0.99932	0.0	0.0	0.0013590752	0.86	1.3505112869140814
Bahram Bayzai:Bahram Beizai	0.0	1.0	0.0	0.0	0.0	0.0	0.4444444444444445	1.3505112869140814
Bahram Bayzai:Bahram Beyzai	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Bahram Bayzai:Bahram Sayyaf Dezfuli	0.11478	0.0	0.0	0.86884	0.01638	0.23543449439999997	1.1200000000000003	1.3505112869140814
Bahram Bayzai:Rezai	1.3E-4	0.0	0.0	0.0809	0.91897	0.1491882444	1.2400000000000002	1.3505112869140814
Bahram Bayzai:Zaid Hamid	0.0	0.0	0.0	0.00961	0.99038	0.019035103600000002	0.8395061728395061	1.3505112869140814
Bakhtawar Bhutto Zardari:Asifa Bhutto Zardari	0.02055	0.0	0.0	0.90093	0.07852	0.18496461420000002	0.9800000000000002	1.3505112869140814
Bakhtawar Bhutto Zardari:Bakhtawar Ali	0.50606	0.0	0.31114	0.1812	0.0016	0.7306270008000003	1.5400000000000005	1.3505112869140814
Bakhtawar Bhutto Zardari:Bakhtawar Lahore	0.08548	0.0	1.0E-4	0.89083	0.02359	0.202779131	1.3400000000000003	1.3505112869140814
Bakhtawar Bhutto Zardari:Bhutto Dey	0.04868	0.0	0.0	0.92779	0.02354	0.1385936964	1.1600000000000004	1.3505112869140814
Bakhtawar Bhutto Zardari:Bibi Bakhtawar Bhutto Zardari	0.0	0.03677	0.96322	0.0	0.0	0.0708351988	0.7800000000000001	1.3505112869140814
Bakhtawar Bhutto Zardari:Khdar	0.0	0.0	0.0	3.1E-4	0.99969	6.198077999999999E-4	0.9800000000000001	1.3505112869140814
Bakhtawar Bhutto Zardari:Saba Imtiaz Bakhtawar Bhutto-Zardari	2.7E-4	6.3E-4	0.99911	0.0	0.0	0.0017990784	1.0800000000000005	1.3505112869140814
Bakhtawar Bhutto Zardari:Shaizicheema Bakhtawar Bhutto Zardari	0.00783	0.0	0.99217	0.0	0.0	0.0155373822	1.0800000000000005	1.3505112869140814
Bakhtawar Bhutto Zardari:Si Bakhtawar Bibi	0.12155	0.0	1.0E-5	0.86519	0.01325	0.2397352076	1.1200000000000003	1.3505112869140814
Bakhtawar Bhutto Zardari:Zardari	0.97615	0.0	0.02385	0.0	0.0	0.046562355	1.0600000000000003	1.3505112869140814
Barkat Ali:Barkat	6.0E-5	3.0E-5	0.99992	0.0	0.0	1.799928E-4	0.5	1.3505112869140814
Barkat Ali:Barkat Sidhu	0.26005	0.0	0.0	0.73993	2.0E-5	0.38488799419999997	0.6000000000000001	1.3505112869140814
Barkat Ali:Baryal	2.0E-4	0.0	0.0	0.00407	0.99573	0.008903454199999999	1.08	1.3505112869140814
Barkat Ali:Jo He-Barkat Ali	3.0E-5	7.6E-4	0.99921	0.0	0.0	0.0015788430000000003	1.2600000000000005	1.3505112869140814
Barkat Ali:Malik Barkat Ali	5.0E-5	4.0E-5	0.99991	0.0	0.0	1.799918E-4	0.49999999999999994	1.3505112869140814
Barkat Ali:Mourad Barkat	0.26953	0.0	0.0	0.5781	0.15236	0.6520515812	1.1200000000000003	1.3505112869140814
Barkat Ali:Muhammad Ali	0.02499	0.0	0.0	0.92512	0.04989	0.1435329756	0.6600000000000001	1.3505112869140814
Barkat Ali:Shelly Barkat	0.13297	0.0	0.0	0.24705	0.61998	0.7017875574000001	1.4200000000000006	1.3505112869140814
Barkat Ali:Soofi Muhammad Barkat Ali Sahab	0.72635	0.0	0.03012	0.24298	5.5E-4	0.4279712444	1.3400000000000005	1.3505112869140814
Barkat Ali:Ustad Barkat Ali Khan	0.00366	3.0E-5	0.99631	0.0	0.0	0.007353207	0.66	1.3505112869140814
Bashir Ahmad Bezan:Ahmad Zeki	0.0	0.0	0.0	4.6E-4	0.99954	9.195768E-4	0.9799999999999999	1.3505112869140814
Bashir Ahmad Bezan:Bachir Gemayel	2.0E-5	0.0	0.0	0.99971	2.7E-4	5.798533999999999E-4	1.033333333333333	1.3505112869140814
Bashir Ahmad Bezan:Bashir	0.99942	0.0	5.8E-4	0.0	0.0	0.0011593272	1.2223543400713435	1.3505112869140814
Bashir Ahmad Bezan:Bashir Ahmad Bashir	0.92659	0.0	0.07341	0.0	0.0	0.1360419438	1.053333333333333	1.3505112869140814
Bashir Ahmad Bezan:Bashir Ahmad Bilour	0.04326	0.0	0.0	0.95674	0.0	0.08277714480000001	1.3697978596908444	1.3505112869140814
Bashir Ahmad Bezan:Bashir Ahmad Bizhan	0.0	1.0	0.0	0.0	0.0	0.0	0.9999999999999999	1.3505112869140814
Bashir Ahmad Bezan:Bashir Ahmad Gwakh	0.99634	0.0	0.0	0.00366	0.0	0.0072932088	1.1088888888888888	1.3505112869140814
Bashir Ahmad Bezan:Bashir Ali Mohammad	0.0	0.0	0.0	0.99984	1.6E-4	3.199488E-4	1.1938168846611181	1.3505112869140814
Bashir Ahmad Bezan:Bashir Hamdard	0.0	0.0	0.0	1.0	0.0	0.0	1.3644444444444441	1.3505112869140814
Bashir Ahmad Bezan:Sayd Bezan Ashek	0.0	0.0	0.0	0.98605	0.01395	0.027510795	1.2889417360285378	1.3505112869140814
Bashir Ahmad:Ahmad Zeki	0.07476	0.0	0.0	0.85641	0.06883	0.26652674699999995	1.4320987654320987	1.3505112869140814
Bashir Ahmad:Ahmed	0.89723	0.0	0.10202	7.5E-4	0.0	0.1847227142	1.5600000000000005	1.3505112869140814
Bashir Ahmad:Bashir	0.54618	0.0	0.45235	0.00147	0.0	0.4983946332	0.9200000000000002	1.3505112869140814
Bashir Ahmad:Bashir Ahmad Bezan	0.0	0.00401	0.99599	0.0	0.0	0.0079878398	1.037037037037037	1.3505112869140814
Bashir Ahmad:Bashir Amed	0.0	1.0	0.0	0.0	0.0	0.0	0.691358024691358	1.3505112869140814
Bashir Ahmad:Bashir Hamdard	0.9834	0.0	0.01427	0.00233	0.0	0.03278187640000001	1.382716049382716	1.3505112869140814
Bashir Ahmad:Bob Seger	0.0	0.0	0.0	1.7E-4	0.99983	3.3994220000000005E-4	0.32	1.3505112869140814
Bashir Ahmad:Kashif Mahmood	2.1E-4	0.0	0.0	0.12802	0.87177	0.223994046	0.691358024691358	1.3505112869140814
Bashir Ahmad:Mirza Ghulam Ahmad	0.00951	0.0	0.0	0.58416	0.40633	0.5012909820000001	0.691358024691358	1.3505112869140814
Bashir Ahmad:Muneer Ahmad	0.03209	0.0	0.0	0.93834	0.02957	0.11951169399999997	1.2200000000000002	1.3505112869140814
Bazid Khan:Aakhil Bazid	0.0615	0.0	0.0	0.9385	0.0	0.1154355	1.2111111111111108	1.3505112869140814
Bazid Khan:Abdul Rahman Khel	0.0	0.0	0.0	1.0E-5	0.99999	1.99998E-5	0.9940546967895365	1.3505112869140814
Bazid Khan:Abdullah Bazid	0.01317	0.0	0.0	0.98683	0.0	0.0259931022	1.0999999999999999	1.3505112869140814
Bazid Khan:Aziz Ahmed Khan	1.3E-4	0.0	0.0	0.99987	0.0	2.599662E-4	1.2841854934601666	1.3505112869140814
Bazid Khan:Bashir Khan Qureshi	1.0	0.0	0.0	0.0	0.0	0.0	1.6599999999999993	1.3505112869140814
Bazid Khan:Bazid Khel	1.0	0.0	0.0	0.0	0.0	0.0	1.184304399524376	1.3505112869140814
Bazid Khan:Khan Khan	3.8E-4	0.0	0.0	0.99949	1.3E-4	0.0010196774	1.131985731272295	1.3505112869140814
Bazid Khan:Mccoy James Doohan	0.0	0.0	0.0	0.0	1.0	0.0	0.9132653061224486	1.3505112869140814
Bazid Khan:Naeem Khan	0.0	0.0	0.0	1.0	0.0	0.0	1.084444444444444	1.3505112869140814
Bazid Khan:Zahid Khan	8.0E-5	0.0	0.0	0.99992	0.0	1.599872E-4	1.3111111111111107	1.3505112869140814
Bilal Maqsood:Alabede	0.0	0.0	0.0	0.0	1.0	0.0	0.18	1.3505112869140814
Bilal Maqsood:Ali Maqsood Hasni	0.00166	0.0	0.0	0.45806	0.54028	0.500069532	0.9000000000000002	1.3505112869140814
Bilal Maqsood:Bilal Ahmed Sidiqui	1.4E-4	0.0	0.0	0.1224	0.87746	0.2153278576	1.2400000000000002	1.3505112869140814
Bilal Maqsood:Bilal Khan Bilal Maqsood	0.0111	0.0	0.98885	5.0E-5	0.0	0.02215135	1.3200000000000003	1.3505112869140814
Bilal Maqsood:Bilal Makthood	0.0	0.99481	0.00519	0.0	0.0	0.0103261278	0.66	1.3505112869140814
Bilal Maqsood:Enki Bilal	0.00607	0.0	0.0	0.88042	0.11351	0.21331727	1.2800000000000005	1.3505112869140814
Bilal Maqsood:Khalid Maqsood	0.08513	0.0	1.0E-5	0.89752	0.01733	0.18985965319999995	1.3200000000000003	1.3505112869140814
Bilal Maqsood:Maqsood Alam	0.02236	0.0	0.0	0.91997	0.05766	0.15238910919999998	1.2800000000000005	1.3505112869140814
Bilal Maqsood:Maqsood Siddiqi	0.00907	0.0	0.0	0.83235	0.15858	0.2848402374	1.1600000000000004	1.3505112869140814
Bilal Maqsood:Maqsoodul Haque	0.00859	0.0	0.0	0.30894	0.68247	0.45044182200000005	1.0	1.3505112869140814
Brahamdagh Khan Bugti:Akbar Khan Bugti	0.68575	0.0	0.00553	0.30835	3.6E-4	0.4385285588000001	1.5000000000000007	1.3505112869140814
Brahamdagh Khan Bugti:Brahamdagh Taraaa Allah Biyari	0.1613	0.0	9.0E-5	0.82159	0.01702	0.30432715879999994	1.1200000000000003	1.3505112869140814
Brahamdagh Khan Bugti:Bramdagh Bugti	3.2E-4	7.0E-5	0.99962	0.0	0.0	7.797932E-4	1.4400000000000002	1.3505112869140814
Brahamdagh Khan Bugti:Dera Bugti Brahamdagh	0.22141	0.0	0.00888	0.76478	0.00493	0.3819267132	1.2800000000000005	1.3505112869140814
Brahamdagh Khan Bugti:Kashif Abbasi Brahamdagh Khan Bugti	2.0E-4	4.0E-5	0.99972	4.0E-5	0.0	6.398784000000002E-4	1.1800000000000004	1.3505112869140814
Brahamdagh Khan Bugti:Khan Bugti	0.05084	0.0	0.94882	3.4E-4	0.0	0.097800984	1.1600000000000001	1.3505112869140814
Brahamdagh Khan Bugti:Nawab Brahamdagh Khan Bugti	0.0	0.01265	0.98735	0.0	0.0	0.024979954999999998	1.2000000000000004	1.3505112869140814
Brahamdagh Khan Bugti:Nawab Mir Brahumdagh Bugti	0.02908	2.0E-5	0.97062	2.8E-4	0.0	0.057595823200000014	1.5600000000000005	1.3505112869140814
Brahamdagh Khan Bugti:Prince Ahmed Shah Khan	0.0	0.0	0.0	4.1E-4	0.99959	8.196637999999999E-4	0.6	1.3505112869140814
Brahamdagh Khan Bugti:Shah Zain Bugti	0.34058	0.0	0.0	0.65754	0.00188	0.45292345840000003	1.0400000000000003	1.3505112869140814
Carla Khan:Bacha Khan	0.16502	0.0	0.0	0.80745	0.02752	0.32909824759999995	1.1400000000000003	1.3505112869140814
Carla Khan:Carla An	3.6E-4	0.0	0.99964	0.0	0.0	7.197408E-4	1.24	1.3505112869140814
Carla Khan:Carla Hall Cook	0.17432	0.0	2.0E-5	0.81112	0.01455	0.3166115011999999	1.1600000000000001	1.3505112869140814
Carla Khan:Carla Rhodes	0.01495	0.0	0.0	0.26969	0.71536	0.4366931357999999	1.1400000000000003	1.3505112869140814
Carla Khan:Carla Rosa Vega Gallegos	0.00468	0.0	0.0	0.49256	0.50276	0.50930096	1.0800000000000003	1.3505112869140814
Carla Khan:Chaka Khan	0.00981	0.0	0.0	0.95709	0.03311	0.083455842	1.6400000000000003	1.3505112869140814
Carla Khan:Charles	0.0	0.0	0.0	0.0	1.0	0.0	1.4000000000000001	1.3505112869140814
Carla Khan:Farida Khanum	7.0E-5	0.0	0.0	0.0052	0.99474	0.010624551199999999	0.66	1.3505112869140814
Carla Khan:Jack Black	0.0	0.0	0.0	1.8E-4	0.99982	3.5993520000000004E-4	0.9199999999999999	1.3505112869140814
Carla Khan:Khan Khan	0.04299	0.0	0.0	0.69298	0.26403	0.470920038	1.2200000000000002	1.3505112869140814
Chaudhry Muhammad Ali:Chaudhry Mohammad Ali	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.3505112869140814
Chaudhry Muhammad Ali:Chaudhry Muhammad Afzal Sahi	0.56699	0.0	0.33244	0.10044	1.3E-4	0.6250186092000002	1.1600000000000004	1.3505112869140814
Chaudhry Muhammad Ali:Chaudhry Muhammad Barjees Tahir	0.83698	0.0	0.00359	0.15936	7.0E-5	0.2753183642	0.68	1.3505112869140814
Chaudhry Muhammad Ali:Chaudhry Priya	0.01257	0.0	0.0	0.84777	0.13967	0.2651516172	1.2800000000000005	1.3505112869140814
Chaudhry Muhammad Ali:Chaudhury Mohammad Ali	0.0	1.0	0.0	0.0	0.0	0.0	0.8600000000000001	1.3505112869140814
Chaudhry Muhammad Ali:Gauher Chaudhry	8.8E-4	0.0	0.0	0.76266	0.23645	0.3628364996	0.64	1.3505112869140814
Chaudhry Muhammad Ali:Muhammad Ali	0.0	1.9E-4	0.99981	0.0	0.0	3.799278E-4	0.92	1.3505112869140814
Chaudhry Muhammad Ali:Muhammad Ali Shehki	0.00809	0.0	0.0	0.54622	0.44569	0.5101499516000001	1.2800000000000005	1.3505112869140814
Chaudhry Muhammad Ali:Muhammad Naji Muhammad Ali	0.54782	0.0	0.44727	0.00491	0.0	0.504210878	1.2600000000000005	1.3505112869140814
Chaudhry Muhammad Ali:Zee Chaudhry	0.11878	0.0	5.0E-5	0.8588	0.02237	0.2532580234	1.6600000000000004	1.3505112869140814
Chaudhry Shujaat Hussain:Brig Javed Hussain	0.01358	0.0	0.0	0.80911	0.17731	0.318533495	0.9200000000000003	1.3505112869140814
Chaudhry Shujaat Hussain:Chaudhry Priya	0.02478	0.0	0.0	0.91688	0.05833	0.15818546320000001	1.0200000000000002	1.3505112869140814
Chaudhry Shujaat Hussain:Chaudhry Shujat Hussain	0.0	1.0	0.0	0.0	0.0	0.0	0.68	1.3505112869140814
Chaudhry Shujaat Hussain:Chaudhry Wajahat Hussain	0.94186	0.0	0.05703	0.00107	4.0E-5	0.10985269080000001	1.2400000000000007	1.3505112869140814
Chaudhry Shujaat Hussain:Choudhry Shujat Hussain	0.0	1.0	0.0	0.0	0.0	0.0	0.32	1.3505112869140814
Chaudhry Shujaat Hussain:Imam Hussain	8.5E-4	0.0	0.0	0.6757	0.32346	0.43937229800000005	1.2400000000000002	1.3505112869140814
Chaudhry Shujaat Hussain:Shujaat Hussain Khan	0.97304	0.0	0.00481	0.02213	2.0E-5	0.05293248199999999	1.1600000000000004	1.3505112869140814
Chaudhry Shujaat Hussain:Shujaat Khan	0.42142	0.0	2.0E-5	0.57352	0.00504	0.4977258488000001	1.4000000000000008	1.3505112869140814
Chaudhry Shujaat Hussain:Ustad Shujaat Husain Khan	0.30732	0.0	2.0E-5	0.35211	0.34055	0.874955643	1.4000000000000004	1.3505112869140814
Chaudhry Shujaat Hussain:Zee Chaudhry	0.00732	0.0	0.0	0.71368	0.279	0.41685083520000005	1.06	1.3505112869140814
Darya Khan Rind:Bruce Rind	5.6E-4	0.0	0.0	0.41759	0.58185	0.48772052779999997	0.7400000000000001	1.3505112869140814
Darya Khan Rind:Darya Kh	1.3E-4	0.0	0.99987	0.0	0.0	2.599662E-4	1.1200000000000003	1.3505112869140814
Darya Khan Rind:Darya Khan Khosa	0.68648	0.0	2.5E-4	0.31274	5.3E-4	0.4318231274	0.9800000000000002	1.3505112869140814
Darya Khan Rind:Darya Khan Rind Baloch	1.1E-4	0.0	0.99989	0.0	0.0	2.199758E-4	1.2400000000000002	1.3505112869140814
Darya Khan Rind:Darya Kurovska	0.00355	0.0	0.0	0.93922	0.05723	0.11498424920000001	1.0600000000000003	1.3505112869140814
Darya Khan Rind:Farida Khanum	2.0E-5	0.0	0.0	0.04199	0.95799	0.080530319	1.4000000000000001	1.3505112869140814
Darya Khan Rind:Goth Sahib Khan Rind	0.24809	0.0	0.0032	0.73955	0.00916	0.4008183806	1.2400000000000007	1.3505112869140814
Darya Khan Rind:Haji Darya Khan Rind	0.14081	1.0E-4	0.85317	0.00575	1.8E-4	0.26276738920000003	1.7200000000000004	1.3505112869140814
Darya Khan Rind:Naeem Khan	0.00501	0.0	0.0	0.2136	0.78139	0.35160913560000007	1.1851851851851853	1.3505112869140814
Darya Khan Rind:Ustad Imrat Khan	0.0	0.0	0.0	0.01338	0.98662	0.0264019512	0.6	1.3505112869140814
Deena Mistri:Deanah Kamm	0.25004	0.0	2.0E-5	0.703	0.04694	0.46457326479999994	0.9382716049382716	1.3505112869140814
Deena Mistri:Deeba Sahar	0.0	0.0	0.0	0.0027	0.9973	0.00538542	1.28	1.3505112869140814
Deena Mistri:Deena Engel	0.01673	0.0	0.0	0.54291	0.44036	0.5257863549999999	0.8395061728395061	1.3505112869140814
Deena Mistri:Dipen Mistri	0.09122	0.0	1.0E-5	0.89687	0.0119	0.189350954	1.4000000000000008	1.3505112869140814
Deena Mistri:Dj Mistri	0.48971	0.0	8.9E-4	0.48283	0.02658	0.5533590643999999	1.4814814814814814	1.3505112869140814
Deena Mistri:Mistri Harzarum	0.00259	0.0	0.0	0.44837	0.54904	0.5003567405999999	0.84	1.3505112869140814
Deena Mistri:Mistri Paul	0.00113	0.0	0.0	0.12274	0.87613	0.2193098924	1.3000000000000003	1.3505112869140814
Deena Mistri:Nasiri	4.3E-4	0.0	0.0	0.08463	0.91494	0.156509223	0.691358024691358	1.3505112869140814
Deena Mistri:Nasseri	0.0	0.0	0.0	0.0	1.0	0.0	0.48	1.3505112869140814
Deena Mistri:Yasassri	0.0	0.0	0.0	0.00738	0.99262	0.014651071199999999	0.888888888888889	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Ahmad Dehlvi	0.00606	0.0	0.99394	0.0	0.0	0.0120465528	1.4000000000000008	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Ahmad Zeki	0.01609	0.0	0.0	0.76596	0.21795	0.37255781879999994	0.6000000000000001	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Ana Dehlvi	0.06687	0.0	0.0	0.90705	0.02608	0.1755964734	1.1800000000000002	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Maulana Muhammad Saeed Dehlvi	0.01883	0.0	0.0	0.48528	0.49588	0.5369066191999999	0.9876543209876543	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Mirza Dagh Dehlvi	0.02123	0.0	0.0	0.86104	0.11773	0.2492978684	1.0800000000000003	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Muneer Ahmad	0.01437	0.0	0.0	0.69369	0.29195	0.4417635276	1.1000000000000003	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Nazeer Ahmad	0.0	0.0	0.99998	2.0E-5	0.0	7.99984E-5	0.48	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Nazeer Ahmad Dehlvi	0.05381	0.0086	0.93474	0.00283	3.0E-5	0.12973410440000002	1.1	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Nazir Ahmed Dehlvi	0.0	0.9965	0.0035	0.0	0.0	0.006975500000000001	0.8400000000000001	1.3505112869140814
Deputy Nazir Ahmad Dehlvi:Nazir Ismail	0.0013	0.0	0.0	0.51644	0.48225	0.501956824	0.8888888888888888	1.3505112869140814
Dost Muhammad Khosa:Dost Khosa	0.0	0.0	1.0	0.0	0.0	0.0	0.7407407407407407	1.3505112869140814
Dost Muhammad Khosa:Dost Mohammad Khosa	0.0	1.0	0.0	0.0	0.0	0.0	0.21875	1.3505112869140814
Dost Muhammad Khosa:Mohammad	0.90676	0.0	0.07736	0.01584	4.0E-5	0.1740865088	0.5	1.3505112869140814
Dost Muhammad Khosa:Muhammad	0.85222	0.0	0.00988	0.13566	0.00223	0.26176452120000004	0.8200000000000002	1.3505112869140814
Dost Muhammad Khosa:Muhammad Khalid Masud	0.00144	0.0	0.0	0.29408	0.70448	0.419251712	0.49382716049382713	1.3505112869140814
Dost Muhammad Khosa:Muhammad Khosa Fatehpur Thakiala Ghous	0.90221	0.0	0.00807	0.08972	0.0	0.1793503934	1.08	1.3505112869140814
Dost Muhammad Khosa:Muhammad Khosa Jhoomer	0.94126	0.0	0.05827	4.7E-4	0.0	0.11068877240000002	1.1600000000000006	1.3505112869140814
Dost Muhammad Khosa:Muhammad Muhammad	0.00431	0.0	0.0	0.91754	0.07814	0.15264947960000003	1.2839506172839505	1.3505112869140814
Dost Muhammad Khosa:Sardar Dost Muhammad Khosa	0.0	0.3299	0.67009	0.0	0.0	0.442125382	1.234567901234568	1.3505112869140814
Dost Muhammad Khosa:Veronica Khosa	0.0	0.0	0.0	0.00603	0.99397	0.0119872782	0.6875	1.3505112869140814
Dr Safdar Ali Abbasi:Fereydoun Abbasi-Davani	0.0	0.0	0.0	0.01935	0.98065	0.037951155	1.174791914387634	1.3505112869140814
Dr Safdar Ali Abbasi:Isabella Rossellini	0.0	0.0	0.0	0.0	1.0	0.0	0.8799048751486327	1.3505112869140814
Dr Safdar Ali Abbasi:Safdar Abbasi	0.0	0.0	1.0	0.0	0.0	0.0	1.1888888888888887	1.3505112869140814
Dr Safdar Ali Abbasi:Safdar Ali Abbasi	0.0	1.0	0.0	0.0	0.0	0.0	0.7219387755102038	1.3505112869140814
Dr Safdar Ali Abbasi:Safdar Ali Solangi	0.0048	0.0	0.0	0.9952	0.0	0.009553919999999999	1.4199999999999997	1.3505112869140814
Dr Safdar Ali Abbasi:Safdar Hashmi	7.6E-4	0.0	0.0	0.99924	0.0	0.0015188448000000002	1.3079667063020217	1.3505112869140814
Dr Safdar Ali Abbasi:Safdar Hashmi Amar Rahe	0.0	0.0	0.0	0.0	1.0	0.0	1.251111111111111	1.3505112869140814
Dr Safdar Ali Abbasi:Saliba	0.0	0.0	0.0	0.0	1.0	0.0	1.1422222222222222	1.3505112869140814
Dr Safdar Ali Abbasi:Sara Abbasi	1.0	0.0	0.0	0.0	0.0	0.0	1.5362663495838293	1.3505112869140814
Dr Safdar Ali Abbasi:Syed Safdar	0.0	0.0	0.0	0.99751	0.00249	0.0049675998	1.331111111111111	1.3505112869140814
Dr. Arbab Ghulam Rahim:Arbab Aalamgir	0.02131	0.0	0.0	0.86357	0.11512	0.245446539	1.1400000000000003	1.3505112869140814
Dr. Arbab Ghulam Rahim:Arbab Ghulam Rahim	0.0	0.99999	1.0E-5	0.0	0.0	1.99998E-5	0.6600000000000001	1.3505112869140814
Dr. Arbab Ghulam Rahim:Arbab Rahim	0.02847	0.0	0.97153	0.0	0.0	0.0553189182	1.234567901234568	1.3505112869140814
Dr. Arbab Ghulam Rahim:Dr Arbab Ghulam Rahim	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Dr. Arbab Ghulam Rahim:Dr Arbab Rahim	5.6E-4	0.0	0.99944	0.0	0.0	0.0011193727999999998	1.2000000000000004	1.3505112869140814
Dr. Arbab Ghulam Rahim:Dr Rahim	0.89685	0.0	0.10287	2.8E-4	0.0	0.1851353694	0.92	1.3505112869140814
Dr. Arbab Ghulam Rahim:Gholam Ruhani	0.71594	0.0	0.01959	0.26135	0.00312	0.43368423320000005	1.1600000000000006	1.3505112869140814
Dr. Arbab Ghulam Rahim:Ghulam Rahim	0.03102	0.0	0.96896	2.0E-5	0.0	0.06019303599999999	1.1800000000000004	1.3505112869140814
Dr. Arbab Ghulam Rahim:Ghulam Rashid	0.10657	0.0	1.3E-4	0.85872	0.03458	0.2576586334	1.2839506172839505	1.3505112869140814
Dr. Arbab Ghulam Rahim:Raheem	0.96736	0.0	0.01179	0.02078	7.0E-5	0.06427253700000002	1.1400000000000003	1.3505112869140814
Dr.Ali Jan:Ali	0.48195	0.0	0.51403	0.00401	1.0E-5	0.5076339971999998	1.3200000000000005	1.3505112869140814
Dr.Ali Jan:Ali Hade Blkan	1.6E-4	0.0	0.0	0.00841	0.99144	0.0173132336	0.92	1.3505112869140814
Dr.Ali Jan:Ali Herdan	0.07725	0.0	0.0	0.91546	0.00729	0.15703858680000002	0.7800000000000002	1.3505112869140814
Dr.Ali Jan:Ali Javan	3.9E-4	0.03099	0.96862	0.0	0.0	0.060838935600000005	1.4600000000000006	1.3505112869140814
Dr.Ali Jan:Dean	0.0	0.0	0.0	3.0E-5	0.99997	5.9998200000000004E-5	0.42000000000000004	1.3505112869140814
Dr.Ali Jan:Dr.Ali	0.0061	0.0	0.99382	8.0E-5	0.0	0.0124436024	1.3000000000000007	1.3505112869140814
Dr.Ali Jan:Gali	0.00619	0.0	0.0	0.15508	0.83872	0.28282399280000003	0.8200000000000001	1.3505112869140814
Dr.Ali Jan:Jan De Rijk	5.2E-4	0.0	0.0	0.11172	0.88777	0.20032607919999998	0.8000000000000002	1.3505112869140814
Dr.Ali Jan:Julian	0.0	0.0	0.0	4.0E-5	0.99996	7.99968E-5	0.42000000000000004	1.3505112869140814
Dr.Ali Jan:Sher Ali Khan	0.01037	0.0	0.0	0.24777	0.74186	0.403532407	1.2400000000000004	1.3505112869140814
Ebrahim Azizi:Alnoor Ebrahim	1.2E-4	0.0	0.0	0.99984	3.0E-5	2.9996640000000006E-4	1.270408163265306	1.3505112869140814
Ebrahim Azizi:Ebrahim Mamdani	0.0	0.0	0.0	0.99999	1.0E-5	1.99998E-5	1.202222222222222	1.3505112869140814
Ebrahim Azizi:Ebrahim Mohamed	0.0	0.0	0.0	1.0	0.0	0.0	1.1133333333333333	1.3505112869140814
Ebrahim Azizi:Fraidon Azizi	0.0	0.0	0.0	1.0	0.0	0.0	1.1866666666666663	1.3505112869140814
